blue100H,blue100V,blue500H,blue500V,blueAvg,green100H,green100V,green500H,green500V,greenAvg,label,red100H,red100V,red500H,red500V,redAvg
229.24,228.84,227.98,153.46,70.405611732,236.24,235.84,234.98,210.92,146.088230445,2,233.24,232.84,231.98,226.66,173.20176344
192.38,191.52,149.98,24.02,66.6413844768,194.54,193.36,169.08,45.94,93.3630578544,4,186.14,187.36,215.66,155.98,164.699287758
232.06,231.92,226.38,210.3,89.1206896143,239.98,239.52,233.1,221.66,164.166796368,1,238.82,237.72,230.66,220.56,158.471400123
175.64,172.74,34.58,151.2,79.9540423317,186.08,186.74,72.0,165.2,110.62047239,4,182.68,182.74,187.52,163.2,177.837657381
152.84,149.78,180.34,85.56,114.03672454,165.16,162.82,187.34,105.28,152.042253107,2,163.8,164.42,184.34,117.4,172.235174126
204.24,204.18,194.6,203.54,110.300953877,211.24,210.78,202.52,208.54,166.608159666,1,208.24,208.58,201.36,211.54,160.977183963
231.12,230.78,232.66,232.18,100.518263793,240.28,238.24,239.74,239.98,167.407383395,1,230.24,233.6,236.42,234.1,160.245468394
154.66,152.46,46.8,49.58,59.3405896305,161.66,159.46,99.96,76.2,108.320167443,3,158.66,156.46,172.66,115.0,163.916853008
181.0,178.58,161.18,178.6,85.1908574218,190.0,189.18,176.18,189.26,105.911498541,4,187.0,185.86,172.18,186.28,179.488181054
176.48,174.44,189.5,28.28,79.6959757354,180.36,179.28,192.5,41.64,97.6285397169,4,177.26,176.22,192.58,141.82,175.130119419
186.78,187.0,50.62,49.52,44.7586543655,192.78,193.0,78.76,91.24,65.4747325349,5,191.78,192.0,184.62,203.98,168.978560585
185.42,186.44,71.7,189.02,72.98774763,189.18,189.08,91.4,191.9,83.9954125769,5,198.98,200.08,220.72,201.58,175.297987738
184.8,184.92,173.82,74.4,82.3937839834,192.52,192.4,179.22,96.0,102.381706999,5,193.36,193.32,177.9,222.82,178.747974406
122.56,121.04,124.54,86.74,77.9477724093,145.2,141.68,142.54,118.38,115.60060842,3,151.2,150.72,149.54,140.18,187.50301273
122.34,121.98,53.16,136.34,83.3090984152,141.0,141.82,121.04,144.42,133.947469369,2,146.44,142.98,157.36,143.3,174.225287906
181.02,181.94,171.26,105.7,106.251971171,185.46,189.04,176.66,114.08,112.788667783,5,188.74,191.98,176.78,216.0,168.229159646
172.64,170.94,187.64,20.5,91.6283126139,179.08,177.56,194.8,33.6,109.983495759,5,177.8,174.92,191.24,143.24,177.994985543
179.98,181.46,33.88,88.66,62.890305531,185.02,187.38,48.16,101.48,73.4299288842,5,184.1,186.38,183.6,214.06,178.805625322
147.3,147.78,122.26,153.62,85.4334172217,159.74,162.5,137.6,160.86,156.660771762,1,156.3,158.5,138.76,158.14,151.653208461
176.3,173.44,173.58,160.78,73.9870337783,181.3,179.08,180.72,164.94,113.851646848,3,179.3,176.76,189.24,163.5,172.434862175
184.8,183.16,195.72,164.36,96.0979354727,194.8,191.76,203.72,171.96,163.821051409,1,182.72,182.98,196.72,165.12,154.998296648
170.86,172.74,55.98,59.98,58.1280361616,172.66,176.7,79.44,93.18,78.0838210724,5,167.78,171.98,162.12,193.46,168.976080244
204.5,205.04,73.78,198.06,65.9918101253,213.1,212.12,91.72,205.62,87.3285330424,5,208.42,206.96,203.78,200.26,169.444549295
180.96,178.7,190.7,136.02,108.387803772,187.36,185.34,197.7,149.94,149.016207762,2,185.56,184.34,194.7,149.18,171.225589179
198.88,202.1,164.74,173.6,81.084641843,204.4,206.1,194.38,179.6,160.340002557,2,198.0,200.1,199.84,174.6,188.317438988
95.2,98.12,57.52,79.02,44.3914120756,108.96,110.64,92.58,97.88,94.295170682,3,116.78,118.24,124.98,124.76,149.699637292
192.62,192.78,30.44,62.7,45.1598288849,194.3,194.78,62.04,117.94,81.1986946401,4,187.34,188.78,165.92,219.74,167.837663493
236.9,234.34,228.04,235.98,106.644034088,243.9,241.34,235.04,241.94,171.361039719,1,240.9,238.34,232.04,237.38,165.385644628
155.82,153.7,19.5,137.18,76.729445755,168.8,166.78,37.46,153.02,94.3567715559,5,166.22,164.78,151.94,156.74,186.874240922
213.66,217.14,202.28,225.18,97.1059664214,222.26,223.5,211.52,231.18,104.554882143,5,224.94,226.5,220.12,230.18,184.934666177
199.68,199.72,79.96,201.2,72.2441960082,207.6,206.12,134.58,208.44,121.542696597,3,200.6,199.6,183.82,196.38,179.144499521
197.94,197.76,39.18,72.52,57.1821224427,197.7,197.76,88.28,126.16,82.133894464,4,192.5,191.76,190.88,225.56,181.686545959
137.26,134.52,107.78,132.92,85.3901144758,149.84,149.56,122.14,139.92,157.880373056,1,147.76,146.76,123.9,136.92,151.561316386
193.78,193.82,177.36,202.08,106.39076994,200.78,200.98,185.36,210.08,130.759738219,4,197.78,197.98,184.36,203.08,177.964563137
152.56,151.5,11.16,36.14,83.8472700025,166.74,166.62,113.52,103.9,170.246156891,1,165.78,166.18,104.62,91.34,161.436688376
203.7,204.28,184.46,207.84,100.177120455,214.26,213.48,192.06,212.8,139.045679412,3,200.94,202.88,185.7,200.48,181.136094788
184.2,184.28,183.74,61.66,68.9227579356,193.12,194.84,192.02,70.3,79.5081723143,5,183.44,186.44,184.18,146.24,183.515313059
219.68,219.86,213.48,88.4,76.5620913419,228.12,227.06,220.48,120.28,98.3135824771,4,220.08,222.24,215.48,226.64,181.803815264
208.54,208.82,98.48,212.04,89.094876462,216.94,216.82,174.54,219.88,137.247439651,2,215.86,215.82,224.64,218.88,164.795077759
200.36,200.28,138.42,196.9,86.6102409081,207.36,207.92,176.4,203.26,155.419587218,1,204.36,204.92,170.34,203.7,148.802455318
181.06,182.76,94.44,3.92,59.4876155673,190.62,192.62,128.08,116.56,143.826412662,2,186.22,186.32,145.36,170.82,158.174407261
196.28,197.1,166.76,193.0,92.5785132556,210.0,211.78,181.72,205.6,113.68287143,4,202.0,203.78,179.4,196.96,177.752507428
118.06,118.04,146.76,27.84,82.3133249076,131.06,131.12,151.76,39.6,98.2741682879,4,133.06,132.88,149.84,121.94,174.35300079
202.2,202.1,121.94,85.86,69.1806282144,209.2,209.1,132.62,94.78,79.7319165981,5,206.2,206.1,192.98,218.16,178.343139647
212.42,212.62,209.04,193.78,100.250644537,219.06,218.62,215.44,198.78,117.479361335,4,216.78,217.62,213.64,201.78,194.862575132
170.76,172.88,170.36,86.4,97.8373013683,179.96,180.16,177.76,103.52,110.11372643,5,176.98,179.0,171.96,141.8,180.855723141
130.5,132.38,108.04,55.96,72.8094312921,150.34,150.54,130.42,97.94,105.471291561,4,151.34,151.74,142.5,160.26,185.958727904
144.68,139.3,37.78,72.02,86.2454929285,159.24,155.3,117.74,118.98,168.780450085,1,157.52,154.3,115.3,113.94,164.438739289
224.66,225.96,114.08,222.36,96.8104652535,230.58,230.6,123.86,227.36,103.986372155,5,229.74,233.6,223.54,228.36,186.524802122
227.4,227.36,195.46,221.76,89.0665182229,241.78,242.36,221.46,229.76,174.422028895,1,238.12,238.36,219.82,228.76,166.018158676
182.06,183.06,187.4,181.46,89.7471922557,188.38,189.06,191.88,187.3,168.916382647,1,186.74,188.06,189.4,187.66,161.296624409
186.8,185.88,79.24,180.16,66.5591596061,193.8,192.88,101.62,185.58,102.133991607,4,190.8,189.88,197.12,186.02,170.649550679
135.26,138.68,101.12,154.36,85.2394111946,142.26,143.36,113.88,162.64,126.921058788,3,139.26,142.2,115.64,154.68,173.776039776
209.52,210.0,213.76,207.76,98.1642043254,216.52,216.6,217.76,214.76,132.61289944,3,211.52,213.84,211.76,211.76,175.430323042
195.26,199.82,207.54,181.44,96.3469637404,207.3,209.0,214.54,195.04,115.956058107,4,199.46,203.66,211.54,191.84,183.109092065
196.74,196.18,31.08,99.42,54.3827730562,203.74,203.26,126.56,146.3,115.013251226,3,198.74,198.1,199.5,211.56,181.191949492
205.4,205.88,185.46,49.08,67.6691355952,213.4,213.16,196.24,120.12,92.732684692,3,206.4,207.6,204.34,233.64,170.334001853
186.32,185.32,51.02,78.42,54.2290153216,192.72,191.32,76.42,103.66,74.7539249243,5,190.92,190.32,185.88,192.4,169.420599673
165.62,165.72,169.76,123.0,100.53616833,173.9,172.96,174.2,138.46,108.210844472,5,171.06,170.6,172.2,143.0,173.636937118
174.86,170.44,190.24,94.8,110.744789633,180.66,176.24,197.24,109.96,119.998922532,5,178.26,173.84,192.24,134.16,174.017143263
153.2,150.32,105.98,173.26,92.067550518,162.44,162.72,127.12,181.26,151.968845902,2,160.12,159.04,134.6,174.26,192.814090159
123.92,127.76,135.02,121.2,114.982455593,134.22,137.32,145.9,133.52,164.606486601,1,134.76,135.22,145.54,137.68,161.829678059
231.64,232.76,232.2,232.56,114.477065716,238.64,239.12,239.12,241.24,173.379632749,1,233.64,235.88,235.72,235.2,166.42170167
165.0,165.9,113.68,82.0,97.2040585172,171.32,171.58,133.58,96.1,110.093925986,5,169.68,170.58,143.38,189.98,172.081065546
190.54,188.02,3.26,137.02,83.4526093569,197.74,196.02,130.04,163.42,169.329707645,1,196.74,195.02,121.28,163.88,162.96653382
233.04,235.92,209.82,227.82,99.72246437,241.72,244.28,221.94,235.66,171.263366745,1,239.36,241.28,218.34,234.66,166.229196203
233.28,233.58,233.32,182.94,89.7263386156,240.28,240.58,240.32,214.16,162.66558214,1,237.28,236.78,237.32,210.38,155.534276873
204.5,202.18,207.88,171.12,83.0443206369,212.56,210.74,215.46,185.36,155.852051351,2,205.32,202.34,208.66,179.98,161.690309565
211.34,213.98,65.14,106.76,73.2683692413,220.98,223.06,174.14,193.76,127.845115436,2,215.74,219.82,202.78,224.64,165.082303156
204.54,202.8,214.32,132.98,117.140855627,211.54,209.8,220.24,147.98,169.24274213,2,208.54,206.8,215.48,149.98,186.156142303
199.78,201.42,21.16,49.18,52.2516274577,207.78,210.06,47.16,85.66,71.6585213024,5,200.78,201.46,184.16,219.26,186.855908874
102.02,101.58,108.9,116.14,84.0402009812,113.42,114.14,128.78,122.88,124.850238776,3,119.82,117.92,135.74,126.4,166.843410752
210.4,211.28,37.94,141.92,56.4517738716,217.84,218.08,180.32,191.9,152.65738229,2,216.84,217.08,219.54,208.16,188.388722788
223.92,219.72,225.12,207.36,87.5122336743,234.24,233.2,235.26,215.42,160.330584384,1,222.2,219.6,225.06,207.94,155.082821171
198.68,194.0,197.66,190.94,82.4382708048,202.88,201.8,201.86,194.86,125.045794292,3,194.92,190.82,192.86,183.74,173.168738504
185.42,186.7,128.54,185.8,96.7682699578,199.02,200.9,148.34,198.0,113.212014407,4,195.1,196.04,155.46,194.9,175.701291478
191.88,190.18,159.14,190.1,88.8102730866,205.04,205.18,175.82,201.1,154.533239553,2,196.48,197.18,170.86,191.66,167.671286981
217.98,215.58,143.18,113.78,94.3752672933,222.7,223.52,195.44,224.96,172.132156433,1,226.26,224.04,191.7,206.7,167.836613989
165.8,166.02,177.24,130.66,79.8111238921,174.64,171.94,183.92,141.54,127.507961692,3,167.36,165.36,180.36,147.02,159.141813759
155.24,152.62,67.06,58.22,69.5461053874,168.64,166.42,100.9,97.88,106.975946635,3,169.36,168.42,155.42,173.34,195.220513302
111.14,103.48,110.86,94.88,92.1183393867,130.22,121.48,122.34,121.06,108.10140898,4,133.02,128.48,128.58,138.82,173.463246154
173.92,173.9,183.96,184.32,109.003266836,180.52,180.9,190.04,190.12,176.573367125,1,178.32,177.9,186.42,188.96,168.786752971
156.86,157.74,51.54,87.4,75.8490269341,169.86,167.54,60.5,106.66,88.7842462145,5,167.86,166.18,161.52,139.4,167.633817564
211.32,212.14,72.38,204.12,86.0799410228,219.52,219.26,103.7,210.84,103.110303855,4,212.32,215.68,229.38,208.4,175.084333518
231.36,232.0,69.16,95.54,72.0204995101,239.68,240.0,99.46,131.82,84.7764573645,5,231.72,233.0,209.36,244.16,175.570778256
193.58,192.22,203.38,104.48,86.7961953153,199.26,200.26,210.92,175.46,168.203033819,1,198.26,199.76,209.28,176.98,162.862251976
176.6,176.2,182.52,28.68,85.5080341642,187.06,185.6,191.92,37.88,92.7850706995,5,183.82,182.52,185.12,119.94,181.797538173
174.5,169.9,6.84,41.46,79.0256695285,184.14,180.12,124.32,116.02,168.165074096,1,180.08,177.42,121.8,104.98,161.382856701
196.5,196.56,85.66,66.38,63.1571637345,203.5,203.56,181.18,115.1,113.061953193,3,198.66,199.84,232.32,202.12,167.053187686
210.34,209.12,188.66,199.76,95.4391458294,217.1,218.2,189.26,206.76,107.988693608,5,205.7,204.96,181.74,203.76,174.077611333
145.44,145.6,113.56,154.4,84.9705525992,160.04,159.8,136.52,163.2,148.196737382,2,156.66,157.06,142.74,158.62,192.130064207
182.78,178.64,168.52,100.08,103.24328283,190.36,184.64,195.26,128.28,175.557824888,1,189.12,183.64,193.94,132.46,171.499813206
161.26,157.16,46.16,23.24,59.9773494495,174.42,171.32,59.72,35.18,81.6320263172,5,171.78,169.22,171.2,145.18,176.449754402
178.58,176.12,187.84,172.62,110.5355808,185.58,182.48,190.16,179.62,172.112939184,1,182.58,180.76,190.08,176.62,167.212847761
193.76,196.44,196.7,189.18,77.2164071084,204.36,202.24,201.7,189.74,120.98787298,3,192.24,191.64,192.7,183.74,170.999387677
147.82,152.9,115.32,164.62,83.0604309227,160.82,161.98,135.12,171.62,122.14869326,3,157.1,158.74,140.12,164.62,174.132699177
235.64,236.52,236.08,230.16,80.9473293871,243.24,243.8,243.76,237.9,148.426794433,1,237.04,238.24,236.76,231.7,147.168589175
123.02,121.48,89.16,132.64,86.2029375872,137.02,135.4,109.24,139.04,120.709969292,3,135.02,133.4,120.72,137.56,166.133760718
220.24,220.76,209.52,224.64,97.9524791291,227.88,229.76,221.52,231.64,139.633493552,3,226.32,226.76,219.0,226.64,190.131674572
162.62,160.22,136.18,160.9,85.9564176038,172.3,173.38,165.22,169.3,165.755124531,1,171.02,171.38,163.6,168.22,165.357851943
191.38,190.66,173.88,200.0,117.427411423,205.84,205.66,190.32,207.92,164.703020293,2,200.56,197.66,186.32,201.08,193.910880124
181.12,179.06,88.46,58.76,60.2224365342,190.32,193.42,133.2,150.92,148.525782471,1,185.46,183.3,125.9,141.24,143.681934692
206.62,205.9,184.24,59.94,85.5167176531,213.62,212.9,198.64,149.74,137.813663523,2,210.62,209.9,202.46,203.86,173.93663776
160.88,158.46,48.24,48.56,82.8517700353,175.44,173.82,149.52,133.7,173.789057084,1,173.8,172.82,149.76,131.54,166.998626398
207.34,207.7,124.2,190.98,40.8122572177,215.34,215.76,156.8,202.76,71.6003726295,4,208.34,208.58,223.1,204.32,163.106448444
220.22,219.64,208.26,220.52,102.184740401,228.66,228.24,216.82,227.48,142.3556124,3,226.46,226.04,215.66,225.68,190.409093995
199.1,198.88,126.6,187.52,82.5687518712,206.1,206.2,179.78,197.64,124.080389512,3,202.3,201.12,219.46,190.88,167.01284916
198.84,198.54,196.64,201.54,93.1648697314,206.82,205.54,206.02,205.54,114.437421839,3,200.4,200.54,206.04,199.54,173.193711788
205.1,207.44,47.22,26.64,48.1564414873,209.74,207.84,103.46,51.12,85.7533215186,4,197.34,195.92,214.14,153.72,173.977555982
197.44,199.88,191.14,140.08,70.1648266586,202.14,203.3,194.86,174.94,109.843564745,3,193.8,193.12,188.02,219.88,186.921722558
211.8,210.02,80.54,135.8,75.8692533738,220.04,217.54,197.04,168.56,139.178918012,2,218.24,217.82,204.02,172.94,149.330599696
185.68,185.88,55.16,156.48,87.3290421576,191.8,192.32,121.08,168.86,126.780231915,3,188.44,189.6,206.98,185.96,197.290355034
168.44,171.22,31.16,189.36,86.145838614,175.72,177.62,72.22,198.16,144.768833475,2,174.72,176.54,82.58,201.08,153.96277384
132.74,133.04,141.74,133.18,83.0236411377,146.46,146.04,150.74,146.46,154.316432639,1,146.3,148.04,147.74,144.46,147.443575841
131.5,132.26,133.96,137.9,108.28522558,145.22,146.26,147.6,148.82,164.459310348,1,144.28,144.26,145.6,148.26,158.796726186
133.86,132.5,63.74,94.74,69.3496535966,149.68,147.06,70.9,113.3,80.3799971489,5,150.84,146.54,152.62,124.3,176.724223039
181.44,179.72,125.92,102.24,80.9442902249,188.44,186.72,152.66,127.32,133.528697515,2,185.44,183.72,169.6,134.2,164.472557041
132.78,132.58,167.16,95.92,87.9502092994,148.26,149.76,181.16,114.92,109.468558285,4,150.86,152.8,179.16,129.92,178.157711645
145.32,141.4,152.54,99.42,108.978250427,158.6,154.44,165.72,123.42,120.778743677,5,159.68,156.04,166.88,137.82,172.368408037
192.52,195.6,187.56,189.02,86.4382840556,201.36,202.78,200.48,196.66,101.871025069,5,200.08,200.56,200.48,193.82,182.523699931
235.84,236.16,208.9,241.36,107.670243516,240.84,241.48,216.9,240.2,162.195680512,1,238.84,238.52,215.9,237.32,156.718067485
196.04,196.0,169.36,189.18,86.7416060955,212.72,210.02,183.36,204.5,108.814383243,4,199.68,201.2,181.36,196.02,178.411626933
188.14,186.62,193.1,202.26,106.278078384,195.7,193.74,200.1,208.22,169.739875676,1,189.46,190.16,193.1,204.62,163.988841386
180.82,183.42,153.96,59.74,87.4768813053,194.0,196.34,171.5,144.26,136.231421022,2,193.9,196.74,177.5,192.62,174.236908975
146.82,147.64,182.7,51.48,108.657312336,159.82,158.92,189.7,90.36,152.977157123,2,161.82,161.24,186.7,109.6,169.330540003
231.56,234.84,219.66,237.1,150.414538671,239.56,241.4,225.92,243.74,197.981797189,1,239.56,240.68,224.88,241.46,194.967266579
180.78,179.82,158.08,166.4,82.2611311779,189.7,188.82,172.82,182.24,135.57610047,2,186.86,185.82,169.96,180.92,157.601742966
237.98,239.48,179.02,239.9,125.211677778,243.22,244.44,209.72,242.26,187.05476495,1,241.48,242.6,204.88,240.26,179.987957706
222.62,224.12,101.34,226.6,92.7110329289,236.56,237.52,127.8,235.6,106.189030234,5,227.7,229.36,220.52,225.6,180.056840007
143.42,145.28,153.04,43.34,85.1653203677,160.42,161.32,169.2,87.98,148.611755663,2,157.42,158.64,166.48,129.4,193.161993108
211.42,208.46,205.16,77.38,92.7125902866,219.06,213.66,212.88,141.12,128.941921326,3,210.14,211.52,206.44,191.1,174.703469738
210.94,212.36,5.5,200.62,72.9382648489,217.78,218.66,119.54,217.94,138.379657419,2,215.42,217.22,159.12,217.38,156.79437506
140.34,138.88,161.44,94.6,78.7389446218,157.06,155.5,179.08,116.36,129.809747418,3,158.78,155.4,173.76,122.44,182.219914824
188.96,190.18,185.4,178.78,83.5879057842,203.12,203.98,201.24,193.06,138.436393701,3,200.72,200.44,190.64,190.5,196.886527231
148.88,149.64,149.9,146.2,108.34850343,164.36,163.58,166.1,162.12,159.92062565,2,160.52,159.8,164.86,158.52,193.083852124
219.3,218.52,218.98,227.24,97.3665173612,227.3,225.88,224.82,228.24,149.561570872,3,220.3,220.16,215.42,219.24,184.947250373
141.42,140.92,123.24,156.18,66.8667995647,148.42,148.64,134.96,162.98,141.172979234,1,145.26,145.8,133.28,157.82,140.308466541
188.04,188.24,196.66,72.62,82.2889042036,195.14,194.24,202.46,120.72,150.011473152,2,188.18,187.62,195.94,146.46,180.1377204
199.78,200.68,23.98,70.78,66.426417718,206.98,207.24,99.6,148.72,129.225333097,2,205.98,206.24,142.62,194.08,174.249841984
193.46,193.42,161.96,42.54,81.875947994,202.86,202.42,177.76,78.72,99.642378999,4,199.78,199.42,175.16,201.04,175.321137964
187.48,189.08,65.76,177.4,68.1937134144,194.48,196.08,94.24,183.32,103.432770628,4,191.48,193.08,197.58,182.48,170.673794603
141.26,143.8,100.7,11.16,60.8003049168,157.16,159.32,123.8,77.78,135.962096223,2,153.66,156.28,134.16,134.32,191.526045901
206.8,205.5,218.12,184.8,90.9937153966,216.52,217.7,225.2,199.2,125.592746318,3,217.48,216.74,223.4,200.92,188.341189011
205.38,203.06,106.58,12.24,56.9252411141,215.5,215.06,198.26,124.72,129.105472933,2,216.72,217.06,223.36,155.36,157.918304416
200.88,199.22,205.82,68.68,75.8350846946,200.56,199.22,206.76,110.28,119.241923103,3,195.2,193.22,202.02,179.42,180.793115518
234.84,236.02,210.2,236.5,134.480054488,241.84,243.02,218.2,241.42,189.727229393,1,238.84,240.02,217.2,239.62,183.220659577
214.88,213.88,211.22,144.44,109.428602587,222.08,221.72,217.54,235.06,180.546568272,1,221.08,220.72,215.9,219.8,174.959259459
178.2,179.92,124.88,178.14,97.0472114229,186.64,188.52,146.52,191.94,158.702590479,2,183.64,184.92,149.84,187.54,167.693190088
199.52,200.94,83.38,120.24,89.5640967809,208.24,209.66,91.38,138.08,98.9940089593,5,199.08,200.5,154.04,201.7,169.772526773
204.54,198.4,4.6,52.9,56.9710639941,207.22,204.84,111.36,90.66,139.215791718,2,202.38,199.12,149.48,111.26,168.516918136
143.42,137.46,29.92,11.48,61.8153115206,158.62,152.62,102.36,83.16,149.848168063,2,154.94,152.62,129.94,127.6,177.159615331
113.2,114.08,96.46,116.3,80.7181695572,120.1,121.08,108.74,123.3,128.025283728,3,118.46,118.08,108.82,120.3,165.472569333
191.12,192.58,33.94,117.92,67.7957946676,198.12,199.58,117.74,155.42,121.493252003,3,195.12,196.58,181.12,207.2,179.402970618
143.8,141.9,32.3,14.12,46.4133548374,162.08,161.46,80.38,60.52,105.657798556,3,169.08,166.86,176.12,155.04,178.279280637
134.84,136.42,62.52,33.06,65.2122143696,153.64,154.74,72.6,42.84,84.3778827152,4,155.44,155.82,141.92,135.16,187.077178854
168.0,167.46,46.18,84.26,76.4666257268,174.9,174.74,65.78,96.66,86.5814330794,5,171.1,169.98,178.22,129.44,178.770004416
206.28,206.52,32.56,126.56,51.7802592636,217.6,217.52,86.64,162.48,103.348885174,3,207.76,207.52,172.6,216.3,162.522216257
145.32,141.92,159.54,96.94,85.0348586929,159.12,155.28,171.26,117.82,95.7460091578,5,157.86,153.28,169.54,126.46,176.504626074
156.14,156.38,127.78,173.12,95.408011282,163.94,163.38,141.58,177.12,114.544986459,4,160.38,159.18,140.92,171.12,180.262533561
208.82,210.28,189.44,71.44,81.9324307415,215.26,214.52,192.24,112.32,94.0652043997,5,203.7,202.12,183.92,225.9,173.122505001
207.56,207.38,200.0,55.5,82.9638710108,215.28,214.58,207.72,130.18,120.895163454,3,208.4,207.68,200.72,189.6,158.066363972
